id,timestamp,temperature,humidity,pressure,status,location
8693,2026-03-02T16:15:00Z,33.6219373950,33,1011.15165086370,active,Room-44
8694,2026-03-02T11:27:00Z,21.18238414190,78,1018.19880672360,active,Room-45
8695,2026-03-02T10:11:00Z,17.20301884300,82,981.9692803210,active,Room-46
8696,2026-03-02T17:53:00Z,23.6810405010,69,1019.9645031640,active,Room-47
8697,2026-03-02T18:46:00Z,29.10867985340,79,1006.18323715250,active,Room-48
8698,2026-03-02T10:58:00Z,29.16441635820,41,1015.12212028680,active,Room-49
8699,2026-03-02T17:58:00Z,19.10312143720,34,1012.12377023160,active,Room-50
8700,2026-03-02T22:55:00Z,16.402758760,46,1003.304648220,active,Room-1
8701,2026-03-02T20:35:00Z,29.7462912150,80,1002.127180410,active,Room-2
8702,2026-03-02T17:14:00Z,20.744553190,53,983.11860123080,active,Room-3
8703,2026-03-02T20:10:00Z,34.12664458820,87,1003.9262360770,active,Room-4
8704,2026-03-02T19:13:00Z,24.5952095090,72,1015.17112900380,active,Room-5
8705,2026-03-02T12:20:00Z,22.19647530030,45,985.390636590,active,Room-6
8706,2026-03-02T15:14:00Z,30.9925388700,39,992.18798948930,active,Room-7
8707,2026-03-02T17:42:00Z,21.8233994550,54,1001.10549590960,active,Room-8
8708,2026-03-02T13:52:00Z,30.16304590340,86,1017.13475782920,active,Room-9
8709,2026-03-02T13:54:00Z,30.9738857510,33,1011.18167763250,active,Room-10
8710,2026-03-02T20:57:00Z,32.1182820290,82,997.15523957560,active,Room-11
8711,2026-03-02T16:37:00Z,34.17547991270,55,981.3702799750,active,Room-12
8712,2026-03-02T18:29:00Z,17.6729999030,35,987.19204085920,active,Room-13
8713,2026-03-02T14:10:00Z,21.6181934050,70,1006.12097939160,active,Room-14
8714,2026-03-02T18:58:00Z,21.5670943180,47,1002.9330071490,active,Room-15
8715,2026-03-02T15:21:00Z,23.5573821520,67,985.19333862470,active,Room-16
8716,2026-03-02T15:38:00Z,34.15997864030,88,1016.8456170980,active,Room-17
8717,2026-03-02T11:33:00Z,16.14814737440,30,1003.12777914430,active,Room-18
8718,2026-03-02T10:52:00Z,25.16668561220,75,1012.12944404040,active,Room-19
8719,2026-03-02T18:11:00Z,23.10313251950,85,1009.12612817850,active,Room-20
8720,2026-03-02T17:43:00Z,20.11972577500,64,999.5853633200,active,Room-21
8721,2026-03-02T12:53:00Z,18.14489957480,60,1012.10124831000,active,Room-22
8722,2026-03-02T18:18:00Z,29.10222358830,73,984.16427453260,active,Room-23
8723,2026-03-02T12:21:00Z,19.6851312190,37,992.10998985610,active,Room-24
8724,2026-03-02T22:51:00Z,17.12475183900,63,989.15332256590,active,Room-25
8725,2026-03-02T11:22:00Z,22.14639848900,57,1004.10120005250,active,Room-26
8726,2026-03-02T17:26:00Z,20.2163046090,88,1011.3448124050,active,Room-27
8727,2026-03-02T14:51:00Z,15.14721413910,72,989.14421126630,active,Room-28
8728,2026-03-02T21:56:00Z,18.1982512370,84,985.1138489850,active,Room-29
8729,2026-03-02T12:12:00Z,23.9346406550,73,1003.6490948510,active,Room-30
8730,2026-03-02T18:31:00Z,27.15623428800,85,1000.5159582910,active,Room-31
8731,2026-03-02T14:27:00Z,30.8382991230,45,987.2056726150,active,Room-32
8732,2026-03-02T19:32:00Z,19.4183157800,71,987.15689043620,active,Room-33
8733,2026-03-02T22:29:00Z,25.20597641120,30,986.3337911340,active,Room-34
8734,2026-03-02T18:31:00Z,34.4584552530,45,981.13093723000,active,Room-35
8735,2026-03-02T20:27:00Z,32.6442281150,41,989.18275725840,active,Room-36
8736,2026-03-02T17:39:00Z,17.6151371240,33,987.18370469360,active,Room-37
8737,2026-03-02T22:16:00Z,32.14740449580,30,1005.10213058200,active,Room-38
8738,2026-03-02T20:19:00Z,24.8133174930,33,1004.1018867150,active,Room-39
8739,2026-03-02T18:25:00Z,29.4699227790,63,989.2350499220,active,Room-40
8740,2026-03-02T19:50:00Z,15.15105177010,46,990.13780629680,active,Room-41
8741,2026-03-02T21:18:00Z,23.6228470580,68,980.2891325530,active,Room-42
8742,2026-03-02T12:55:00Z,33.2047473830,69,986.9309062760,active,Room-43
8743,2026-03-02T14:57:00Z,33.14613974630,55,1008.11418050500,active,Room-44
8744,2026-03-02T22:34:00Z,34.20402946510,49,1002.6904435250,active,Room-45
8745,2026-03-02T13:18:00Z,21.2996215310,58,1012.12323277300,active,Room-46
8746,2026-03-02T16:51:00Z,31.10890651640,75,1016.14471892770,active,Room-47
8747,2026-03-02T15:31:00Z,27.5193192940,55,983.1701450450,active,Room-48
8748,2026-03-02T18:33:00Z,34.13178503330,50,1019.17166423960,active,Room-49
8749,2026-03-02T21:20:00Z,23.6772314200,37,980.11396553090,active,Room-50
8750,2026-03-02T14:29:00Z,33.4643227080,53,1002.13208635040,active,Room-1
8751,2026-03-02T22:50:00Z,32.20886258000,52,991.15499297200,active,Room-2
8752,2026-03-02T15:26:00Z,27.7593253260,86,1014.16563657640,active,Room-3
8753,2026-03-02T17:29:00Z,31.15076985560,61,1014.18056960480,active,Room-4
8754,2026-03-02T11:47:00Z,15.19120351180,49,1010.6054757030,active,Room-5
8755,2026-03-02T12:38:00Z,20.3980509680,58,1005.14452022030,active,Room-6
8756,2026-03-02T17:48:00Z,31.13030927900,43,991.10002864410,active,Room-7
8757,2026-03-02T11:24:00Z,26.13767577300,66,986.253420210,active,Room-8
8758,2026-03-02T12:42:00Z,26.9947451140,49,1019.2273623830,active,Room-9
8759,2026-03-02T15:28:00Z,32.8556258230,86,1016.19644580840,active,Room-10
8760,2026-03-02T18:31:00Z,16.2983307610,74,1008.13511215090,active,Room-11
8761,2026-03-02T12:20:00Z,33.21229203210,87,1001.8786979580,active,Room-12
8762,2026-03-02T17:22:00Z,24.17953459970,77,984.12771384970,active,Room-13
8763,2026-03-02T14:20:00Z,17.953259300,88,987.3778365430,active,Room-14
8764,2026-03-02T21:17:00Z,27.4677219440,47,1008.14362012590,active,Room-15
8765,2026-03-02T17:47:00Z,31.2225085160,37,1001.10906033660,active,Room-16
8766,2026-03-02T20:55:00Z,18.18886115140,69,993.320216130,active,Room-17
8767,2026-03-02T16:28:00Z,33.8527568150,64,995.10045397270,active,Room-18
8768,2026-03-02T18:52:00Z,16.12984857870,54,1003.21371175330,active,Room-19
8769,2026-03-02T15:19:00Z,31.9930034650,56,995.1418438040,active,Room-20
8770,2026-03-02T14:53:00Z,31.4300673560,67,1016.4981750800,active,Room-21
8771,2026-03-02T16:25:00Z,21.11770888330,64,986.17971836250,active,Room-22
8772,2026-03-02T14:47:00Z,33.13003749910,86,1018.21226466230,active,Room-23
8773,2026-03-02T19:19:00Z,27.11455527400,80,1011.1056149630,active,Room-24
8774,2026-03-02T11:17:00Z,22.11737647050,83,987.16184925770,active,Room-25
8775,2026-03-02T12:10:00Z,27.10249369350,87,1019.20860695650,active,Room-26
8776,2026-03-02T15:18:00Z,25.12591574580,70,1016.6683277570,active,Room-27
8777,2026-03-02T12:31:00Z,20.15519885420,59,988.5875232720,active,Room-28
8778,2026-03-02T13:14:00Z,28.12995446730,44,989.12153490990,active,Room-29
8779,2026-03-02T21:10:00Z,27.14634117810,47,987.2616109800,active,Room-30
8780,2026-03-02T16:22:00Z,30.18457503400,34,993.9959987260,active,Room-31
8781,2026-03-02T20:32:00Z,34.21332149840,87,981.345360010,active,Room-32
8782,2026-03-02T22:43:00Z,24.15079305510,79,997.17691439410,active,Room-33
8783,2026-03-02T16:57:00Z,30.1473571370,79,1010.9357584520,active,Room-34
8784,2026-03-02T10:39:00Z,15.16058737170,58,1006.1851836540,active,Room-35
8785,2026-03-02T11:56:00Z,27.775590960,41,984.20996459020,active,Room-36
8786,2026-03-02T13:33:00Z,23.7850371500,54,984.15674416620,active,Room-37
8787,2026-03-02T22:48:00Z,26.4301369780,31,1012.16362214620,active,Room-38
8788,2026-03-02T13:47:00Z,22.13431856460,78,996.11543358330,active,Room-39
8789,2026-03-02T14:38:00Z,26.798032000,30,988.6360527240,active,Room-40
8790,2026-03-02T18:15:00Z,25.12685070560,69,995.17964786040,active,Room-41
8791,2026-03-02T12:14:00Z,16.12048927780,52,989.10887740440,active,Room-42
8792,2026-03-02T22:48:00Z,16.3493947810,77,1004.11024277290,active,Room-43
8793,2026-03-02T21:41:00Z,33.905489540,41,996.1138234450,active,Room-44
8794,2026-03-02T19:46:00Z,18.6685305780,76,1014.8872696260,active,Room-45
8795,2026-03-02T22:46:00Z,15.14374401610,41,1006.16943194840,active,Room-46
8796,2026-03-02T21:51:00Z,31.15417535080,72,1015.19572390880,active,Room-47
8797,2026-03-02T22:47:00Z,34.11796267790,63,988.12617152670,active,Room-48
8798,2026-03-02T22:37:00Z,15.5375761180,57,1002.17177638960,active,Room-49
8799,2026-03-02T18:49:00Z,29.19488885490,89,986.7132989870,active,Room-50
8800,2026-03-02T17:37:00Z,16.13849360010,35,991.20624493280,active,Room-1
8801,2026-03-02T21:40:00Z,20.4501465720,66,1018.3216038320,active,Room-2
8802,2026-03-02T13:12:00Z,19.10603698120,87,1000.11524669910,active,Room-3
8803,2026-03-02T19:10:00Z,31.11322339330,46,1006.14987976370,active,Room-4
8804,2026-03-02T22:52:00Z,33.9311110370,55,1010.19243244470,active,Room-5
8805,2026-03-02T18:13:00Z,16.9545241630,89,1003.2445578750,active,Room-6
8806,2026-03-02T21:31:00Z,25.18705907680,82,1006.14620956670,active,Room-7
8807,2026-03-02T12:46:00Z,28.21335040160,59,994.21467854210,active,Room-8
8808,2026-03-02T22:23:00Z,18.12471003140,47,987.15471800450,active,Room-9
8809,2026-03-02T19:47:00Z,20.21051882740,32,1011.8244728700,active,Room-10
8810,2026-03-02T17:16:00Z,26.12618770490,71,998.2855870500,active,Room-11
8811,2026-03-02T15:17:00Z,27.4127555550,46,1004.14055120440,active,Room-12
8812,2026-03-02T21:30:00Z,22.20076523080,82,994.20049035340,active,Room-13
8813,2026-03-02T15:20:00Z,15.4208388680,79,988.19008401480,active,Room-14
8814,2026-03-02T11:36:00Z,24.20151275810,67,994.14376105990,active,Room-15
8815,2026-03-02T11:34:00Z,20.12047154680,83,980.10853026200,active,Room-16
8816,2026-03-02T17:56:00Z,26.2441952960,68,997.15952608690,active,Room-17
8817,2026-03-02T19:33:00Z,23.19296824760,68,999.9495513720,active,Room-18
8818,2026-03-02T22:11:00Z,22.18280858250,88,999.352057700,active,Room-19
8819,2026-03-02T22:16:00Z,27.17725275580,50,990.5357457640,active,Room-20
8820,2026-03-02T12:19:00Z,33.7510828100,31,986.5736176660,active,Room-21
8821,2026-03-02T13:28:00Z,26.614584260,76,1015.15834543920,active,Room-22
8822,2026-03-02T18:45:00Z,34.12623157910,31,1012.11652432940,active,Room-23
8823,2026-03-02T21:49:00Z,31.9661051290,77,1004.5515753800,active,Room-24
8824,2026-03-02T10:49:00Z,33.6774373780,73,1001.2617493850,active,Room-25
8825,2026-03-02T10:20:00Z,19.18259396800,78,1015.175801680,active,Room-26
8826,2026-03-02T15:58:00Z,16.17237432270,45,1018.11084292570,active,Room-27
8827,2026-03-02T22:43:00Z,19.1207451510,36,991.5074165350,active,Room-28
8828,2026-03-02T13:16:00Z,15.18570623440,75,1012.6605380740,active,Room-29
8829,2026-03-02T13:41:00Z,25.14800484370,58,989.13588684940,active,Room-30
8830,2026-03-02T14:54:00Z,26.7506197920,31,1009.2551969260,active,Room-31
8831,2026-03-02T10:57:00Z,25.21227469230,44,996.4115568550,active,Room-32
8832,2026-03-02T14:54:00Z,22.14332906960,53,1001.5533137160,active,Room-33
8833,2026-03-02T22:29:00Z,19.13599467180,84,1002.2336061800,active,Room-34
8834,2026-03-02T15:32:00Z,25.19011016870,71,1012.7560409920,active,Room-35
8835,2026-03-02T12:11:00Z,22.18401346540,71,991.9459034780,active,Room-36
8836,2026-03-02T19:54:00Z,30.354410930,48,1019.8070876770,active,Room-37
8837,2026-03-02T16:24:00Z,29.16037255240,62,1006.10904246640,active,Room-38
8838,2026-03-02T15:34:00Z,24.14467464090,66,1007.7797597530,active,Room-39
8839,2026-03-02T18:37:00Z,34.5768089510,39,1008.7836256020,active,Room-40
8840,2026-03-02T19:58:00Z,19.16801945460,78,987.5183702870,active,Room-41
8841,2026-03-02T16:29:00Z,33.5654395270,37,992.18662329310,active,Room-42
8842,2026-03-02T13:42:00Z,23.4366335640,79,1010.5146637430,active,Room-43
8843,2026-03-02T19:31:00Z,31.8518963980,41,999.17475802420,active,Room-44
8844,2026-03-02T18:52:00Z,16.1361855240,76,996.12433955560,active,Room-45
8845,2026-03-02T21:43:00Z,24.9623180420,76,1012.2744450060,active,Room-46
8846,2026-03-02T21:18:00Z,34.10575805680,74,1007.11661417790,active,Room-47
8847,2026-03-02T16:21:00Z,22.10375681260,49,994.13480071870,active,Room-48
8848,2026-03-02T10:22:00Z,19.5156862490,77,1005.14324510270,active,Room-49
8849,2026-03-02T13:54:00Z,22.6254289790,47,984.20251292980,active,Room-50
8850,2026-03-02T13:32:00Z,19.17294990240,45,1012.2195972280,active,Room-1
8851,2026-03-02T20:38:00Z,25.7797188670,54,1015.10465353230,active,Room-2
8852,2026-03-02T19:23:00Z,28.18613018400,70,997.13931510380,active,Room-3
8853,2026-03-02T22:47:00Z,20.7175341580,49,993.16573631610,active,Room-4
8854,2026-03-02T16:36:00Z,24.6378546670,31,983.15134026310,active,Room-5
8855,2026-03-02T19:36:00Z,32.1991239910,65,990.18970912490,active,Room-6
8856,2026-03-02T17:19:00Z,18.2309475240,76,998.5361798130,active,Room-7
8857,2026-03-02T21:48:00Z,21.11465482200,74,987.2558024990,active,Room-8
8858,2026-03-02T11:19:00Z,20.13257904110,51,1014.3157142400,active,Room-9
8859,2026-03-02T19:45:00Z,22.16256067170,72,1002.10113490590,active,Room-10
8860,2026-03-02T15:18:00Z,33.15805731790,79,1012.12410420770,active,Room-11
8861,2026-03-02T13:18:00Z,34.2525353500,31,1004.1111062100,active,Room-12
8862,2026-03-02T18:48:00Z,34.7165035640,63,988.20785280160,active,Room-13
8863,2026-03-02T15:43:00Z,20.18390584130,67,1010.10197147300,active,Room-14
8864,2026-03-02T11:10:00Z,22.18763232390,63,1017.16689886500,active,Room-15
8865,2026-03-02T17:50:00Z,34.3916477340,39,981.7324787060,active,Room-16
8866,2026-03-02T21:46:00Z,17.16198090650,86,1011.8712574720,active,Room-17
8867,2026-03-02T15:28:00Z,16.11289441140,37,985.6245627400,active,Room-18
8868,2026-03-02T15:37:00Z,31.13155347440,89,1016.10470168520,active,Room-19
8869,2026-03-02T14:37:00Z,33.12966894490,47,999.15901398880,active,Room-20
8870,2026-03-02T15:14:00Z,26.16820772310,69,994.10580050800,active,Room-21
8871,2026-03-02T15:20:00Z,22.2644670470,88,989.10151053070,active,Room-22
8872,2026-03-02T13:39:00Z,18.2929965030,33,1012.9204524650,active,Room-23
8873,2026-03-02T20:52:00Z,25.4055639360,84,992.17563352790,active,Room-24
8874,2026-03-02T14:55:00Z,15.21166486000,53,1005.4117832580,active,Room-25
8875,2026-03-02T20:25:00Z,23.7397001700,88,1011.15336091850,active,Room-26
8876,2026-03-02T22:46:00Z,33.16538160580,52,1000.476850220,active,Room-27
8877,2026-03-02T22:16:00Z,30.1726575520,47,982.17390348510,active,Room-28
8878,2026-03-02T12:33:00Z,19.967604890,34,1010.18223223550,active,Room-29
8879,2026-03-02T20:46:00Z,33.7987067980,47,1003.2597052960,active,Room-30
8880,2026-03-02T20:48:00Z,15.6042492140,44,995.18699014300,active,Room-31
8881,2026-03-02T17:43:00Z,30.5563477350,52,984.10331708660,active,Room-32
8882,2026-03-02T17:51:00Z,25.10155541350,66,1002.8995016220,active,Room-33
8883,2026-03-02T20:47:00Z,30.20193861370,85,1016.16402457960,active,Room-34
8884,2026-03-02T18:54:00Z,31.1597292600,62,1019.21204524030,active,Room-35
8885,2026-03-02T21:41:00Z,34.9429559570,79,996.16694435510,active,Room-36
8886,2026-03-02T15:52:00Z,31.14497121530,72,988.12266653520,active,Room-37
8887,2026-03-02T14:50:00Z,17.16458776370,89,992.19826722680,active,Room-38
8888,2026-03-02T11:33:00Z,28.20781345030,59,980.17481582660,active,Room-39
8889,2026-03-02T16:28:00Z,31.16008781390,39,996.4550947010,active,Room-40
8890,2026-03-02T12:50:00Z,26.16877441360,34,1016.3391935040,active,Room-41
8891,2026-03-02T12:46:00Z,33.509662650,34,1009.9185415100,active,Room-42
8892,2026-03-02T12:18:00Z,19.13719954090,47,1001.19069314950,active,Room-43
8893,2026-03-02T20:22:00Z,19.529273970,64,996.9305118040,active,Room-44
8894,2026-03-02T22:52:00Z,32.19979413580,73,1004.13027382300,active,Room-45
8895,2026-03-02T19:14:00Z,26.10194470280,46,988.20619291080,active,Room-46
8896,2026-03-02T22:45:00Z,32.16101703570,56,1017.972116860,active,Room-47
8897,2026-03-02T12:49:00Z,20.5829847180,41,997.10445851870,active,Room-48
8898,2026-03-02T10:26:00Z,16.6722932710,89,1005.11144601080,active,Room-49
8899,2026-03-02T18:22:00Z,29.11841762940,72,1004.20068310630,active,Room-50
8900,2026-03-02T17:27:00Z,26.10459379090,47,992.6916154320,active,Room-1
8901,2026-03-02T12:26:00Z,17.12544829440,56,983.12791481450,active,Room-2
8902,2026-03-02T21:44:00Z,25.4742799530,51,987.13640344910,active,Room-3
8903,2026-03-02T19:38:00Z,16.16329285200,40,1012.9303153850,active,Room-4
8904,2026-03-02T22:52:00Z,18.20056946120,53,1002.15416704320,active,Room-5
8905,2026-03-02T11:54:00Z,19.4325658310,66,1014.15681244580,active,Room-6
8906,2026-03-02T16:49:00Z,15.12691262860,61,999.4784164340,active,Room-7
8907,2026-03-02T15:43:00Z,16.4529684260,51,1016.13110317100,active,Room-8
8908,2026-03-02T17:46:00Z,16.4934816390,83,1003.20766794680,active,Room-9
8909,2026-03-02T22:36:00Z,29.7585610470,71,1014.18682221190,active,Room-10
8910,2026-03-02T16:21:00Z,29.6368743320,56,1010.3903839580,active,Room-11
8911,2026-03-02T13:29:00Z,16.11610078160,87,981.6587597670,active,Room-12
8912,2026-03-02T16:45:00Z,28.5338038070,33,998.9906966230,active,Room-13
8913,2026-03-02T15:57:00Z,34.4208177660,81,1014.17951313420,active,Room-14
8914,2026-03-02T10:27:00Z,25.1502793940,76,1010.13047221320,active,Room-15
8915,2026-03-02T15:42:00Z,15.1511266070,33,995.3326807180,active,Room-16
8916,2026-03-02T13:42:00Z,17.13879049930,51,996.12867000130,active,Room-17
8917,2026-03-02T12:28:00Z,17.2119980440,42,994.758154670,active,Room-18
8918,2026-03-02T10:10:00Z,19.19174737720,61,998.13712764040,active,Room-19
8919,2026-03-02T21:51:00Z,21.14692254390,47,999.1968669560,active,Room-20
8920,2026-03-02T13:22:00Z,20.8169499390,88,1004.19394359200,active,Room-21
8921,2026-03-02T10:41:00Z,18.13212647640,87,1001.516031670,active,Room-22
8922,2026-03-02T17:44:00Z,16.12500809390,81,988.12679330480,active,Room-23
8923,2026-03-02T11:38:00Z,22.5737979820,87,1003.8803577110,active,Room-24
8924,2026-03-02T21:58:00Z,27.19746412560,51,987.18447396610,active,Room-25
8925,2026-03-02T12:21:00Z,31.9866713330,35,995.1546756510,active,Room-26
8926,2026-03-02T12:11:00Z,28.10075636600,34,999.1320279010,active,Room-27
8927,2026-03-02T14:16:00Z,32.4468466330,45,983.3038896850,active,Room-28
8928,2026-03-02T13:38:00Z,20.14016466520,86,996.10427559080,active,Room-29
8929,2026-03-02T13:56:00Z,18.20477114190,73,980.1756348560,active,Room-30
8930,2026-03-02T11:21:00Z,20.19527226620,82,983.21469692380,active,Room-31
8931,2026-03-02T16:53:00Z,25.21045948660,66,983.12007851060,active,Room-32
8932,2026-03-02T10:16:00Z,29.13574083040,30,984.10287244660,active,Room-33
8933,2026-03-02T17:25:00Z,15.7386174760,58,1004.4110721560,active,Room-34
8934,2026-03-02T22:44:00Z,33.12676388740,66,1008.8925183020,active,Room-35
8935,2026-03-02T17:24:00Z,17.13811705060,44,1000.18944839800,active,Room-36
8936,2026-03-02T19:52:00Z,24.16093983430,31,1001.9899035810,active,Room-37
8937,2026-03-02T11:23:00Z,17.6245000090,46,1015.5360025570,active,Room-38
8938,2026-03-02T16:55:00Z,31.13906421880,58,1018.8675606570,active,Room-39
8939,2026-03-02T16:47:00Z,33.20491940230,81,1014.4435669640,active,Room-40
8940,2026-03-02T15:37:00Z,16.16545238630,48,988.12546651530,active,Room-41
8941,2026-03-02T19:39:00Z,32.785025250,39,983.11515723960,active,Room-42
8942,2026-03-02T17:55:00Z,25.5825312230,51,1014.19827994310,active,Room-43
8943,2026-03-02T13:22:00Z,28.2226138200,61,980.10111490220,active,Room-44
8944,2026-03-02T14:26:00Z,29.5303553790,38,1000.1304709820,active,Room-45
8945,2026-03-02T15:51:00Z,28.11203768410,69,1007.13910449070,active,Room-46
8946,2026-03-02T13:29:00Z,25.15417363300,38,981.14244620430,active,Room-47
8947,2026-03-02T15:12:00Z,32.21062907840,88,980.18004881290,active,Room-48
8948,2026-03-02T10:57:00Z,17.11115109020,84,986.3448457030,active,Room-49
8949,2026-03-02T12:31:00Z,19.4317637840,60,981.6434524030,active,Room-50
8950,2026-03-02T13:56:00Z,25.15317529990,47,981.16044405500,active,Room-1
8951,2026-03-02T22:44:00Z,27.16391218120,52,1008.12919062690,active,Room-2
8952,2026-03-02T11:38:00Z,15.8802727740,59,999.6752383740,active,Room-3
8953,2026-03-02T14:24:00Z,23.1181783120,85,992.10872516780,active,Room-4
8954,2026-03-02T13:37:00Z,34.16502870480,39,1003.17004279750,active,Room-5
8955,2026-03-02T22:18:00Z,33.7890138710,76,1018.14270549250,active,Room-6
8956,2026-03-02T14:36:00Z,23.9452958830,59,996.7773501680,active,Room-7
8957,2026-03-02T10:58:00Z,32.18486189970,41,1005.3875563650,active,Room-8
8958,2026-03-02T20:19:00Z,28.19284281540,61,1009.2181079230,active,Room-9
8959,2026-03-02T18:40:00Z,17.20478366570,89,1009.1531957990,active,Room-10
8960,2026-03-02T13:33:00Z,20.20763487850,40,999.4616326420,active,Room-11
8961,2026-03-02T21:30:00Z,33.11500202550,88,999.13578440760,active,Room-12
8962,2026-03-02T18:10:00Z,31.3390896140,57,981.1379234570,active,Room-13
8963,2026-03-02T21:40:00Z,20.10739098640,66,980.8903301570,active,Room-14
8964,2026-03-02T13:39:00Z,25.6312502400,62,1004.8679863400,active,Room-15
8965,2026-03-02T20:10:00Z,25.17162355270,84,987.19789609380,active,Room-16
8966,2026-03-02T11:46:00Z,24.832018900,78,983.16266814370,active,Room-17
8967,2026-03-02T15:10:00Z,24.3131193680,39,1011.14692218330,active,Room-18
8968,2026-03-02T20:56:00Z,28.16279564910,34,1007.18747099570,active,Room-19
8969,2026-03-02T15:52:00Z,28.10065974400,51,984.15834539990,active,Room-20
8970,2026-03-02T21:19:00Z,25.12815140460,52,998.18687737540,active,Room-21
8971,2026-03-02T10:25:00Z,16.7382537720,59,1013.10658055770,active,Room-22
8972,2026-03-02T21:41:00Z,25.298785370,66,1003.17221613020,active,Room-23
8973,2026-03-02T10:27:00Z,29.19937573380,33,983.12339989490,active,Room-24
8974,2026-03-02T19:57:00Z,29.14455639580,81,1010.17480437300,active,Room-25
8975,2026-03-02T13:31:00Z,28.14676252630,35,982.723736390,active,Room-26
8976,2026-03-02T16:47:00Z,15.2455230820,51,981.8630679430,active,Room-27
8977,2026-03-02T21:32:00Z,19.15813717300,49,1007.12096555660,active,Room-28
8978,2026-03-02T15:41:00Z,29.13906849040,71,1009.10190670780,active,Room-29
8979,2026-03-02T11:22:00Z,19.10496420730,72,1015.15588429090,active,Room-30
8980,2026-03-02T13:42:00Z,29.21129010600,45,1014.99164220,active,Room-31
8981,2026-03-02T16:29:00Z,33.747839730,85,986.11004826990,active,Room-32
8982,2026-03-02T21:42:00Z,30.5636340560,80,993.10214601800,active,Room-33
8983,2026-03-02T10:50:00Z,20.13349225950,43,989.1790370610,active,Room-34
8984,2026-03-02T18:45:00Z,32.19647792830,80,1009.19470210040,active,Room-35
8985,2026-03-02T12:18:00Z,22.3936651150,84,1009.20648432200,active,Room-36
8986,2026-03-02T22:26:00Z,22.21253680750,72,997.895160850,active,Room-37
8987,2026-03-02T18:10:00Z,20.10232604050,54,987.18409042670,active,Room-38
8988,2026-03-02T10:19:00Z,28.14585473830,63,1003.7184070220,active,Room-39
8989,2026-03-02T14:57:00Z,29.1876931420,89,997.14752024050,active,Room-40
8990,2026-03-02T17:49:00Z,16.3878017530,77,1019.17756902780,active,Room-41
8991,2026-03-02T16:43:00Z,18.20184638630,72,992.6467937020,active,Room-42
8992,2026-03-02T12:57:00Z,16.9471378550,70,980.17758376120,active,Room-43
8993,2026-03-02T19:21:00Z,25.7568616190,88,1006.3940244480,active,Room-44
8994,2026-03-02T21:14:00Z,23.10822560680,39,997.6652483960,active,Room-45
8995,2026-03-02T11:19:00Z,23.14655680030,69,998.19446543000,active,Room-46
8996,2026-03-02T22:22:00Z,19.12513912810,46,981.9765817320,active,Room-47
8997,2026-03-02T19:32:00Z,33.12970960840,89,1017.832362540,active,Room-48
8998,2026-03-02T10:56:00Z,15.21328516540,37,990.5821056470,active,Room-49
8999,2026-03-02T13:44:00Z,30.9090498850,71,999.5653600870,active,Room-50
9000,2026-03-02T22:49:00Z,17.20023300480,56,980.17754695440,active,Room-1
9001,2026-03-02T14:58:00Z,21.18753925980,56,996.5013158790,active,Room-2
9002,2026-03-02T14:36:00Z,15.14837970670,43,1009.14210180840,active,Room-3
9003,2026-03-02T13:32:00Z,20.6703547560,38,1009.5650341100,active,Room-4
9004,2026-03-02T20:28:00Z,24.1631372960,67,987.155729360,active,Room-5
9005,2026-03-02T16:16:00Z,19.289661330,78,1006.18859918930,active,Room-6
9006,2026-03-02T12:41:00Z,24.838422160,38,1003.19591960890,active,Room-7
9007,2026-03-02T16:31:00Z,26.685038000,52,988.4663287850,active,Room-8
9008,2026-03-02T22:24:00Z,15.8410080890,54,984.9156331020,active,Room-9
9009,2026-03-02T18:51:00Z,34.10341743590,85,1018.11966088760,active,Room-10
9010,2026-03-02T11:13:00Z,34.17179911320,41,1005.18969809620,active,Room-11
9011,2026-03-02T21:27:00Z,28.17976252350,43,1017.6644864360,active,Room-12
9012,2026-03-02T20:12:00Z,19.15084882000,61,1018.8162437360,active,Room-13
9013,2026-03-02T15:12:00Z,16.7320940910,72,987.11157332940,active,Room-14
9014,2026-03-02T17:17:00Z,31.14297866940,55,1018.8051813990,active,Room-15
9015,2026-03-02T14:43:00Z,33.10784380850,69,1004.11424498350,active,Room-16
9016,2026-03-02T22:30:00Z,15.60747740,89,1001.2007768560,active,Room-17
9017,2026-03-02T15:48:00Z,27.7631228900,82,1007.5713510190,active,Room-18
9018,2026-03-02T13:19:00Z,18.14685501700,78,1010.7903918030,active,Room-19
9019,2026-03-02T15:17:00Z,20.16486638770,49,995.3549937820,active,Room-20
9020,2026-03-02T12:13:00Z,26.12932827790,42,1006.533237250,active,Room-21
9021,2026-03-02T13:40:00Z,26.2208068610,73,985.13578209860,active,Room-22
9022,2026-03-02T17:48:00Z,24.5763634580,35,990.14701495750,active,Room-23
9023,2026-03-02T15:51:00Z,16.1555760070,64,984.20303398140,active,Room-24
9024,2026-03-02T20:40:00Z,26.2326011980,79,1017.19419161370,active,Room-25
9025,2026-03-02T12:23:00Z,29.20038920070,40,1015.2422863520,active,Room-26
9026,2026-03-02T22:40:00Z,27.10029879810,44,1006.6058755870,active,Room-27
9027,2026-03-02T11:39:00Z,20.17404071020,89,980.3835533650,active,Room-28
9028,2026-03-02T10:42:00Z,27.848404400,57,1011.13226158230,active,Room-29
9029,2026-03-02T11:58:00Z,17.12847760810,67,1010.20613433610,active,Room-30
